X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,class
0.00023148368497721687,0.0002309470829345678,0.00023033166484097745,0.00022960978562170276,0.00022876302821274412,0.0002277697905091068,0.00022660473228691005,0.00022523813058306433,0.00022363512056459154,0.00022175480560337194,0.000219549215124692,0.0002169620798849996,0.00021392739628469642,0.00021036774366764145,0.00023481856658726753,0.00023524737302203926,0.00023575457395432425,0.0002363469010619006,0.0002357630486545472,0.00023587780689678567,0.00023642347001590972,0.00023706805986557295,0.0002362451941057977,0.00023551552699888238,0.00023485257262776806,0.0002342323497161829,0.00023363253628336884,0.000233031696292397,0.00023240855587500382,0.00023174130835482577,0.0002311257158695701,0.0002304274991663741,0.00022958665381985264,0.00022719819612865898,0.000206434461864911,0.0002117571590866555,0.0002150221535092803,0.0002178360811443914,0.00022024717233125392,0.0002223028379417459,0.0002242054024724597,0.00022593668089827088,0.00022738917339580058,0.00022860490016859557,0.00022962044742926601,0.00023046737723098483,0.0002311727148459859,0.00023175945839869297,0.0002322470829597955,0.00023265201160427838,0
2.0062288055819918e-05,2.0050341977569302e-05,2.0050343121570977e-05,2.0050344474306867e-05,2.005034608581698e-05,2.0050348023032538e-05,2.0050350310827133e-05,2.0050353024366893e-05,2.0050356263900863e-05,2.005036011278803e-05,2.0050364696319398e-05,2.0050370164741882e-05,2.005037664313685e-05,2.0050384373680616e-05,2.1187051530893233e-05,2.156811788302414e-05,2.2049821103749536e-05,2.2638741665405034e-05,2.2073814811880308e-05,2.2231438270406177e-05,2.2845806118786695e-05,2.3587652448361095e-05,2.2893972576639845e-05,2.233052584867919e-05,2.187681245715972e-05,2.1516256852876267e-05,2.123559939095964e-05,2.102440422895707e-05,2.0874665127827402e-05,2.078049298731195e-05,2.0856676028457574e-05,2.099148332365249e-05,2.11515755296903e-05,2.1212749008889314e-05,1.999359012116321e-05,2.0999858274284644e-05,2.0544462242231523e-05,2.0172407660987133e-05,1.987007741051021e-05,1.962555554779562e-05,1.958596959718535e-05,1.968287415976733e-05,1.9763835664288212e-05,1.9831316174885705e-05,1.988744796517638e-05,1.9934061164873177e-05,1.9972715342138014e-05,2.0004731514495818e-05,2.0031223266208542e-05,2.005312555265534e-05,1
8.367820911093925e-05,8.366629210724284e-05,8.366632709094009e-05,8.366636909311348e-05,8.366641920821235e-05,8.366647926199224e-05,8.366655109525703e-05,8.366663705966428e-05,8.366674000016555e-05,8.366686305044106e-05,8.366701041520697e-05,8.366718669129786e-05,8.366739766502643e-05,8.366765018759457e-05,8.536088015483089e-05,8.585156920128623e-05,8.64643981035145e-05,8.721015388138349e-05,8.683287807371949e-05,8.721484608091775e-05,8.809742779577787e-05,8.915991686714754e-05,8.884958848604579e-05,8.874422017288603e-05,8.883773457092678e-05,8.913069554000452e-05,8.963018292747056e-05,9.034985710511087e-05,9.131019935593624e-05,9.253891499210468e-05,9.419027902738172e-05,9.619882819091348e-05,9.858516291717208e-05,0.00010080483768538372,7.637787301849623e-05,7.850758802883255e-05,7.901897473847426e-05,7.94735223423904e-05,7.98740806113292e-05,8.022446682359962e-05,8.068639787236474e-05,8.120467786032789e-05,8.163869005614757e-05,8.200127582575724e-05,8.230358895274167e-05,8.255522954180205e-05,8.276440014886165e-05,8.293806640921631e-05,8.308211506278614e-05,8.320150027735514e-05,1
0.36954140574129435,0.3695414048831574,0.3695414127132527,0.3695414220591933,0.36954143274652845,0.36954144583666104,0.3695414608716135,0.3695414784039104,0.3695414994041177,0.3695415236069044,0.36954155234269115,0.3695415862658213,0.3695416257470732,0.3695416723022825,0.36957770517106914,0.369581529358102,0.36958540998250533,0.3695892008903003,0.3695918977449204,0.3695943957431404,0.3695961380650855,0.36959639898580904,0.36959350831148324,0.3695875565799506,0.36957736786969364,0.3695614304403596,0.3695378104572666,0.36950404667669756,0.369457020858377,0.3693927996145296,0.36930652230963723,0.36919195720990894,0.36904143296855924,0.36662169500527075,0.33218979301162427,0.33803887392326826,0.34306351323252515,0.3473532160661568,0.35099548601523683,0.35407363257339597,0.35666483666996635,0.3588388189458941,0.3606575357581851,0.36217542595196994,0.3634397179955665,0.364491016269643,0.3653639760031235,0.36608799582268625,0.3666878947826945,0.3671845398962259,1
1.2072514470573304e-05,1.2060566968892477e-05,1.2060566540727415e-05,1.2060566058701104e-05,1.2060565509284533e-05,1.2060564902562499e-05,1.2060564221560762e-05,1.2060563462834921e-05,1.2060562631301628e-05,1.2060561741708333e-05,1.206056078888886e-05,1.2060559812674008e-05,1.2060558807645367e-05,1.2060557853716822e-05,1.3206162803279564e-05,1.3590786856975864e-05,1.407716642409112e-05,1.4672198250181768e-05,1.4115207881092626e-05,1.4283113934633607e-05,1.4910746600736578e-05,1.5669641056322675e-05,1.4997790593996352e-05,1.446223492442573e-05,1.4044062348459176e-05,1.3728683192310052e-05,1.3505316063894842e-05,1.3366611431008072e-05,1.330839753375783e-05,1.3329537144901794e-05,1.3550690899083804e-05,1.3867357875229259e-05,1.4255068971675666e-05,1.4640319823205812e-05,1.2306814608304982e-05,1.3258231532041414e-05,1.2756992129866763e-05,1.2346888845802733e-05,1.2013166503780657e-05,1.1742880082766894e-05,1.1682247375088974e-05,1.1762029936628567e-05,1.1829112978163281e-05,1.1885381846228699e-05,1.1932484251750588e-05,1.1971846473253505e-05,1.2004693669572209e-05,1.2032071544352202e-05,1.2054868061147059e-05,1.2073834073375495e-05,1
2.8008671120633537e-06,2.788918779622393e-06,2.788917452232474e-06,2.7889158493315803e-06,2.7889139304807005e-06,2.7889116227634762e-06,2.788908847633719e-06,2.7889055000970324e-06,2.788901475159133e-06,2.7888966417769135e-06,2.788890809015492e-06,2.7888838040277206e-06,2.7888753656942655e-06,2.7888652185064015e-06,3.885317074617963e-06,4.2585165131975925e-06,4.730824142957789e-06,5.308524924382968e-06,4.730180054767809e-06,4.87180046204662e-06,5.467076768341186e-06,6.186144109044356e-06,5.465265764354442e-06,4.86939179383873e-06,4.377030166076095e-06,3.970430826234988e-06,3.634945860303305e-06,3.35850174937992e-06,3.131164706914596e-06,2.944783380492972e-06,2.911501951492006e-06,2.9165050286863372e-06,2.9228796139581917e-06,2.9133045328207754e-06,4.696258070346471e-06,5.381805696933029e-06,4.653344938459028e-06,4.050244989778792e-06,3.553452177361886e-06,3.1459930193654018e-06,2.970406916971526e-06,2.954160353776099e-06,2.9412341717634336e-06,2.930988040744057e-06,2.9228948590676327e-06,2.916523861732476e-06,2.911525200293718e-06,2.907616292112337e-06,2.904569898243847e-06,2.9022040738338775e-06,1
0.21239581256040516,0.2123960546809035,0.21239638072836348,0.21239680318831936,0.21239735045683547,0.21239805983398302,0.2123989785907639,0.2124001688280822,0.2124017108736386,0.2124037080061527,0.21240629497241004,0.21240964561709647,0.212413984932699,0.21241960480907657,0.25640298289932917,0.24632714247735468,0.2385286892975576,0.23248699459335737,0.22779822065673674,0.22415181714977694,0.2213056578547569,0.21907152063371732,0.21730169294021215,0.2158827010323185,0.2147240993438063,0.21375382975500654,0.21291361322729438,0.21215531048100514,0.21143802097392447,0.21072573892940014,0.2099855260880838,0.2091856311786266,0.20829436515588548,0.20602917934582504,0.18552980689936502,0.18967556220575643,0.1932466458378361,0.1963040335514486,0.19890731225900488,0.20111360520209068,0.20297618938733875,0.20454335454582886,0.20585816524287426,0.20695865652838227,0.20787794530030196,0.20864460071600097,0.2092830857385164,0.20981421815320905,0.21025562663931902,0.21062217742731898,1
0.07489410189002407,0.07489389814864009,0.07489367190762293,0.07489340626605234,0.0748930942804117,0.07489272803691624,0.07489229791670772,0.074891792816572,0.07489119976044885,0.07489050328108487,0.07488968545699244,0.07488872511878741,0.07488759734318286,0.07488627301386162,0.07309409221932761,0.07277954947863066,0.07241009162895716,0.07197613464630909,0.07146525678116795,0.07086600480849685,0.070162666211715,0.06933681678500708,0.06836578998977275,0.0672262330589579,0.06588914185523778,0.06432068055354417,0.062481438014719635,0.06032559737419898,0.05780002102103441,0.05484325983540541,0.05138461987484542,0.04734276714169811,0.04262498410516377,0.036902383684511264,0.06389372927355214,0.06555355629547031,0.06698830129426402,0.06822169496932877,0.06927624075987164,0.07017371762212754,0.07093469431387824,0.07157781175554397,0.07211973555845243,0.07257534933317851,0.07295767704023177,0.07327800760910456,0.07354605159850941,0.07377010953232202,0.07395724111820652,0.07411342564299973,0
0.00021503834506789578,0.00021626359874053438,0.00021777265757803236,0.00021961331520092752,0.00022185843639802537,0.00022459689789394374,0.00022793710516115506,0.00023201128509119472,0.00023698071988359696,0.00024304213092444434,0.00025043546773452583,0.0002594534052416452,0.00027045292969961793,0.0002838694712710911,0.00021050015994888687,0.0002108135976986015,0.00021122470637903766,0.00021173748554332623,0.00021108835659761462,0.00021115033878978457,0.00021165427462132498,0.00021226706279220596,0.00021142146608669332,0.00021067763864231212,0.00021000881818749928,0.00020939100446478088,0.0002088021158170213,0.00020822122459791231,0.00020762785004705423,0.00020700128686402953,0.00020643873986867984,0.00020580774275220256,0.00020505052450585997,0.00020291211354385699,0.00018450359224163204,0.00018933605660741726,0.00019217861501034461,0.00019463087408952653,0.00019673401514704492,0.00019852869118070263,0.0002002109429776676,0.00020175686590779868,0.00020305384886219838,0.00020413941353041002,0.00020504622978000786,0.0002058024807568916,0.00020643229841118397,0.00020695621911856615,0.00020739163279147083,0.00020775320443048236,1
7.705965638024017e-05,7.704770593055874e-05,7.704770089179311e-05,7.704769471651707e-05,7.704768726164177e-05,7.70476782571554e-05,7.704766723047113e-05,7.704765370159974e-05,7.704763743302036e-05,7.704761749476884e-05,7.704759325883596e-05,7.704756383706787e-05,7.704752795329286e-05,7.704748430379173e-05,7.799748058173376e-05,7.83374269051754e-05,7.876892181499582e-05,7.929653022672083e-05,7.865679640969626e-05,7.872300239982272e-05,7.922568102348095e-05,7.983109437345312e-05,7.897084242653487e-05,7.820390454632875e-05,7.750162050754799e-05,7.683746892344499e-05,7.618608033998085e-05,7.55222925197693e-05,7.482021797922619e-05,7.405229598250024e-05,7.330710343997912e-05,7.244131739203425e-05,7.138363078627441e-05,6.967047616555755e-05,6.521272109169604e-05,6.810189575862937e-05,6.925597256633645e-05,7.025122955690841e-05,7.11044321116311e-05,7.183214273803168e-05,7.260749829013789e-05,7.338535406108391e-05,7.403381707966542e-05,7.45732157315997e-05,7.502106939189793e-05,7.539234956318466e-05,7.569976315587754e-05,7.595403438286355e-05,7.616417330435612e-05,7.633772084154178e-05,0
