X1,X2,X3,X4,X5,X6,X9,X11,X12,X13,X18,X21,X22,X23,X24,X30,X31,X34,X35,X36,X37,X47,X49,X50,X51,X55,X57,X58,X59,X60,X62,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X80,X81,X82,X87,X88,X89,X91,X92,class
0.00023148368497721687,0.0002309470829345678,0.00023033166484097745,0.00022960978562170276,0.00022876302821274412,0.0002277697905091068,0.00022363512056459154,0.000219549215124692,0.0002169620798849996,0.00021392739628469642,0.00018067109961925282,0.00017728931802219648,0.00017735400244321366,0.00017610445235504397,0.00017378856247019978,0.00018611620263049477,0.0001936018939899779,0.00021322631420753156,0.00021731613185983507,0.00022158263263345656,0.00022553938177687197,0.00023481856658726753,0.00023575457395432425,0.0002363469010619006,0.0002357630486545472,0.0002362451941057977,0.00023485257262776806,0.0002342323497161829,0.00023363253628336884,0.000233031696292397,0.00023174130835482577,0.00022222378459573782,0.0002165701563146504,0.000210194512812888,0.0002031591376011166,0.00019572191103865198,0.00018662215645357514,0.0001772167129670719,0.0001867762712132685,0.00019568997708968653,0.000200495272868904,0.0001949334434144089,0.0001709793721662811,0.00017921834521206697,0.00018694411778785985,0.0002150221535092803,0.0002178360811443914,0.00022024717233125392,0.0002242054024724597,0.00022593668089827088,0
2.0062288055819918e-05,2.0050341977569302e-05,2.0050343121570977e-05,2.0050344474306867e-05,2.005034608581698e-05,2.0050348023032538e-05,2.0050356263900863e-05,2.0050364696319398e-05,2.0050370164741882e-05,2.005037664313685e-05,1.9186057623689077e-05,1.8936184306644893e-05,1.7960957827232677e-05,1.7134326886852177e-05,1.6586663037978152e-05,1.6632907677850693e-05,1.7201218446810906e-05,1.9864669953664764e-05,1.947495254164773e-05,1.978538595593652e-05,2.026536866826153e-05,2.1187051530893233e-05,2.2049821103749536e-05,2.2638741665405034e-05,2.2073814811880308e-05,2.2893972576639845e-05,2.187681245715972e-05,2.1516256852876267e-05,2.123559939095964e-05,2.102440422895707e-05,2.078049298731195e-05,2.1078490484614035e-05,2.0928453474873253e-05,2.0762216452951647e-05,2.0671553930612533e-05,2.0926045089786667e-05,2.0253792628255373e-05,1.997408441715527e-05,2.2227036064151817e-05,2.2477318481968074e-05,2.243114911508614e-05,2.1526162706870584e-05,1.671656974776403e-05,1.702440839397041e-05,1.7570699535385987e-05,2.0544462242231523e-05,2.0172407660987133e-05,1.987007741051021e-05,1.958596959718535e-05,1.968287415976733e-05,1
8.367820911093925e-05,8.366629210724284e-05,8.366632709094009e-05,8.366636909311348e-05,8.366641920821235e-05,8.366647926199224e-05,8.366674000016555e-05,8.366701041520697e-05,8.366718669129786e-05,8.366739766502643e-05,8.006227760436603e-05,7.634175458258406e-05,7.391297045432681e-05,7.147076476681934e-05,6.914122740832662e-05,6.920285702924813e-05,7.155966353662582e-05,7.861820141902382e-05,7.939429994793009e-05,8.073801961728907e-05,8.213066619551622e-05,8.536088015483089e-05,8.64643981035145e-05,8.721015388138349e-05,8.683287807371949e-05,8.884958848604579e-05,8.883773457092678e-05,8.913069554000452e-05,8.963018292747056e-05,9.034985710511087e-05,9.253891499210468e-05,0.00010240028138371481,0.00010423419081509176,0.00010632642020596108,9.782466790967978e-05,9.047715035134914e-05,8.284222444066205e-05,7.610588801258774e-05,7.810196872887432e-05,8.003579015134124e-05,8.053260545663714e-05,7.724586561605955e-05,6.468082729406656e-05,6.707031873666023e-05,6.949765936451027e-05,7.901897473847426e-05,7.94735223423904e-05,7.98740806113292e-05,8.068639787236474e-05,8.120467786032789e-05,1
0.36954140574129435,0.3695414048831574,0.3695414127132527,0.3695414220591933,0.36954143274652845,0.36954144583666104,0.3695414994041177,0.36954155234269115,0.3695415862658213,0.3695416257470732,0.35361097846083966,0.33344079175957686,0.32499217143030834,0.315601987877306,0.305245457426762,0.3052532670040098,0.3156131531916093,0.3410144357531512,0.34772308693501164,0.35364982552332586,0.3588607716020052,0.36957770517106914,0.36958540998250533,0.3695892008903003,0.3695918977449204,0.36959350831148324,0.36957736786969364,0.3695614304403596,0.3695378104572666,0.36950404667669756,0.3693927996145296,0.36025786864146087,0.3530332821321058,0.3448949532026361,0.3358072635684657,0.3257583976542384,0.31476539285169125,0.3028821810006608,0.323774676939239,0.3449142579656954,0.3603206259329683,0.3421616309756602,0.2881374497990176,0.2990583844982991,0.3089111738083149,0.34306351323252515,0.3473532160661568,0.35099548601523683,0.35666483666996635,0.3588388189458941,1
1.2072514470573304e-05,1.2060566968892477e-05,1.2060566540727415e-05,1.2060566058701104e-05,1.2060565509284533e-05,1.2060564902562499e-05,1.2060562631301628e-05,1.206056078888886e-05,1.2060559812674008e-05,1.2060558807645367e-05,1.1540624740366083e-05,1.1726822311196941e-05,1.0934234084789496e-05,1.0310602268340693e-05,9.986837417362388e-06,1.0032734711956645e-05,1.0377011896632158e-05,1.2491193057521026e-05,1.1956406841696991e-05,1.2138720577354998e-05,1.2506103903443151e-05,1.3206162803279564e-05,1.407716642409112e-05,1.4672198250181768e-05,1.4115207881092626e-05,1.4997790593996352e-05,1.4044062348459176e-05,1.3728683192310052e-05,1.3505316063894842e-05,1.3366611431008072e-05,1.3329537144901794e-05,1.4961673077527915e-05,1.535044194922121e-05,1.5816982181087376e-05,1.4484757707354322e-05,1.3684308656822994e-05,1.2103575207168393e-05,1.102962698638843e-05,1.146058329807961e-05,1.1948470192418195e-05,1.2295361964278076e-05,1.2213698934797001e-05,9.48185131481883e-06,9.672095428742143e-06,1.0115215524502868e-05,1.2756992129866763e-05,1.2346888845802733e-05,1.2013166503780657e-05,1.1682247375088974e-05,1.1762029936628567e-05,1
2.8008671120633537e-06,2.788918779622393e-06,2.788917452232474e-06,2.7889158493315803e-06,2.7889139304807005e-06,2.7889116227634762e-06,2.788901475159133e-06,2.788890809015492e-06,2.7888838040277206e-06,2.7888753656942655e-06,2.66857409962966e-06,3.360778969863524e-06,2.780114614964727e-06,2.392028612456667e-06,2.3280557575569776e-06,2.372976687465247e-06,2.4570258547653946e-06,3.932479783496286e-06,3.2286152683733863e-06,3.2613054345105834e-06,3.496804654948151e-06,3.885317074617963e-06,4.730824142957789e-06,5.308524924382968e-06,4.730180054767809e-06,5.465265764354442e-06,4.377030166076095e-06,3.970430826234988e-06,3.634945860303305e-06,3.35850174937992e-06,2.944783380492972e-06,2.87471633654529e-06,2.831938513678831e-06,2.7849880422768155e-06,2.8257885478423634e-06,3.2236988390527438e-06,2.7061282433141064e-06,2.5912179479125415e-06,3.0263328171990587e-06,3.547119284628032e-06,4.106097641821903e-06,4.652806743236787e-06,3.914177967329215e-06,3.5918878323515155e-06,3.57592372764498e-06,4.653344938459028e-06,4.050244989778792e-06,3.553452177361886e-06,2.970406916971526e-06,2.954160353776099e-06,1
0.21239581256040516,0.2123960546809035,0.21239638072836348,0.21239680318831936,0.21239735045683547,0.21239805983398302,0.2124017108736386,0.21240629497241004,0.21240964561709647,0.212413984932699,0.2033049633755195,0.19178180986251883,0.18696126347708228,0.1816081642605801,0.17571004881604516,0.17671519919472153,0.1830997165655383,0.19998598420480815,0.20511741937041067,0.21019006216456732,0.21535803568758635,0.25640298289932917,0.2385286892975576,0.23248699459335737,0.22779822065673674,0.21730169294021215,0.2147240993438063,0.21375382975500654,0.21291361322729438,0.21215531048100514,0.21072573892940014,0.20144366341586234,0.19626224766211572,0.19044187323260006,0.1839526185237681,0.17678210835333658,0.1689383881365042,0.16045699835762323,0.16891609068991031,0.17673358363088246,0.18077260531031325,0.1753127974301433,0.154602449879765,0.16222844057985011,0.1691300595456943,0.1932466458378361,0.1963040335514486,0.19890731225900488,0.20297618938733875,0.20454335454582886,1
0.07489410189002407,0.07489389814864009,0.07489367190762293,0.07489340626605234,0.0748930942804117,0.07489272803691624,0.07489119976044885,0.07488968545699244,0.07488872511878741,0.07488759734318286,0.07165022318184575,0.06755437301728931,0.06583806309902034,0.06393068234660731,0.06182730206069976,0.06176882403452693,0.06384766522506562,0.06890831568276683,0.07022658897664963,0.07137969098977896,0.07237934115033758,0.07309409221932761,0.07241009162895716,0.07197613464630909,0.07146525678116795,0.06836578998977275,0.06588914185523778,0.06432068055354417,0.062481438014719635,0.06032559737419898,0.05484325983540541,0.041256322978726966,0.04449203457981104,0.04672524677722741,0.048056841241224446,0.048577548340530505,0.04837047769329399,0.04751861264978473,0.05143762234248915,0.05507831724192478,0.05743504468987776,0.05660750748848886,0.05167524934765467,0.05466582771145603,0.05738381537189397,0.06698830129426402,0.06822169496932877,0.06927624075987164,0.07093469431387824,0.07157781175554397,0
0.00021503834506789578,0.00021626359874053438,0.00021777265757803236,0.00021961331520092752,0.00022185843639802537,0.00022459689789394374,0.00023698071988359696,0.00025043546773452583,0.0002594534052416452,0.00027045292969961793,0.00024826778368466657,0.0002146722880393882,0.00020436714204007667,0.0001946748407293102,0.00018554163363288033,0.00017684340659272757,0.00018213716761233313,0.0001964988284813187,0.00019922713140123035,0.00020230204158201416,0.00020522052907810475,0.00021050015994888687,0.00021122470637903766,0.00021173748554332623,0.00021108835659761462,0.00021142146608669332,0.00021000881818749928,0.00020939100446478088,0.0002088021158170213,0.00020822122459791231,0.00020700128686402953,0.00019846511641746095,0.0001934123668407473,0.00018771553191973618,0.0001814399508831166,0.00017484461071205816,0.00016666742610751893,0.00015826094715897234,0.00016681878288157616,0.00017480682017421162,0.00017913317984628873,0.0001742152402758706,0.00015270612981846813,0.0001600431540471474,0.0001669526844526148,0.00019217861501034461,0.00019463087408952653,0.00019673401514704492,0.0002002109429776676,0.00020175686590779868,1
7.705965638024017e-05,7.704770593055874e-05,7.704770089179311e-05,7.704769471651707e-05,7.704768726164177e-05,7.70476782571554e-05,7.704763743302036e-05,7.704759325883596e-05,7.704756383706787e-05,7.704752795329286e-05,7.372568243889483e-05,7.036420388842094e-05,6.808575072509027e-05,6.581060602611604e-05,6.366529542790708e-05,6.370871689785145e-05,6.587342807338869e-05,7.244770789949329e-05,7.308947752947769e-05,7.430993884778964e-05,7.55886103530006e-05,7.799748058173376e-05,7.876892181499582e-05,7.929653022672083e-05,7.865679640969626e-05,7.897084242653487e-05,7.750162050754799e-05,7.683746892344499e-05,7.618608033998085e-05,7.55222925197693e-05,7.405229598250024e-05,6.697129009741307e-05,6.385278567554648e-05,6.02748000063798e-05,5.6293444608784364e-05,5.214957526842959e-05,4.655265941992716e-05,4.081634275213146e-05,3.881043465021398e-05,3.5217772995454075e-05,4.21294996136026e-05,4.587742938037553e-05,4.7474588230851344e-05,5.140978683355596e-05,5.520549613174763e-05,6.925597256633645e-05,7.025122955690841e-05,7.11044321116311e-05,7.260749829013789e-05,7.338535406108391e-05,0
